"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate	% of Total Deaths
"Total"	"2014"	"2014"	"Oct., 2014"	"2014/10"			218147	Not Applicable	Not Applicable	0.49%
	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Unintentional"	"1"	11644	Not Applicable	Not Applicable	0.03%
	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Suicide"	"2"	3480	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Homicide"	"3"	1307	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Undetermined "	"4"	357	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Legal Intervention / Operations of War"	"5"	40	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Non-Injury, no intent classified"	"9"	204489	Not Applicable	Not Applicable	0.46%
"Total"	"2014"	"2014"	"Nov., 2014"	"2014/11"			221317	Not Applicable	Not Applicable	0.49%
	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Unintentional"	"1"	11971	Not Applicable	Not Applicable	0.03%
	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Suicide"	"2"	3394	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Homicide"	"3"	1411	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Undetermined "	"4"	391	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Legal Intervention / Operations of War"	"5"	40	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Non-Injury, no intent classified"	"9"	226183	Not Applicable	Not Applicable	0.50%
"Total"	"2014"	"2014"	"Dec., 2014"	"2014/12"			243390	Not Applicable	Not Applicable	0.54%
"Total"	"2014"	"2014"					2626418	Not Applicable	Not Applicable	5.85%
	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Unintentional"	"1"	12311	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Suicide"	"2"	3618	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Homicide"	"3"	1437	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Undetermined "	"4"	457	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Legal Intervention / Operations of War"	"5"	38	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Non-Injury, no intent classified"	"9"	247494	Not Applicable	Not Applicable	0.55%
"Total"	"2015"	"2015"	"Jan., 2015"	"2015/01"			265355	Not Applicable	Not Applicable	0.59%
	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Unintentional"	"1"	11040	Not Applicable	Not Applicable	0.02%
	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Suicide"	"2"	3215	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Homicide"	"3"	1124	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Undetermined "	"4"	391	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Legal Intervention / Operations of War"	"5"	38	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Non-Injury, no intent classified"	"9"	211239	Not Applicable	Not Applicable	0.47%
"Total"	"2015"	"2015"	"Feb., 2015"	"2015/02"			227047	Not Applicable	Not Applicable	0.51%
	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Unintentional"	"1"	12028	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Suicide"	"2"	3935	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Homicide"	"3"	1365	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Undetermined "	"4"	430	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Legal Intervention / Operations of War"	"5"	48	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Non-Injury, no intent classified"	"9"	224906	Not Applicable	Not Applicable	0.50%
"Total"	"2015"	"2015"	"Mar., 2015"	"2015/03"			242712	Not Applicable	Not Applicable	0.54%
	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Unintentional"	"1"	11419	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Suicide"	"2"	3726	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Homicide"	"3"	1297	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Undetermined "	"4"	371	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Legal Intervention / Operations of War"	"5"	39	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Non-Injury, no intent classified"	"9"	207571	Not Applicable	Not Applicable	0.46%
"Total"	"2015"	"2015"	"Apr., 2015"	"2015/04"			224423	Not Applicable	Not Applicable	0.50%
	"2015"	"2015"	"May, 2015"	"2015/05"	"Unintentional"	"1"	12324	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"May, 2015"	"2015/05"	"Suicide"	"2"	3966	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"May, 2015"	"2015/05"	"Homicide"	"3"	1531	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"May, 2015"	"2015/05"	"Undetermined "	"4"	438	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"May, 2015"	"2015/05"	"Legal Intervention / Operations of War"	"5"	42	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"May, 2015"	"2015/05"	"Non-Injury, no intent classified"	"9"	205299	Not Applicable	Not Applicable	0.46%
"Total"	"2015"	"2015"	"May, 2015"	"2015/05"			223600	Not Applicable	Not Applicable	0.50%
	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Unintentional"	"1"	12176	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Suicide"	"2"	3785	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Homicide"	"3"	1546	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Undetermined "	"4"	406	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Legal Intervention / Operations of War"	"5"	34	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Non-Injury, no intent classified"	"9"	193228	Not Applicable	Not Applicable	0.43%
"Total"	"2015"	"2015"	"Jun., 2015"	"2015/06"			211175	Not Applicable	Not Applicable	0.47%
	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Unintentional"	"1"	12941	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Suicide"	"2"	3944	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Homicide"	"3"	1676	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Undetermined "	"4"	446	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Legal Intervention / Operations of War"	"5"	50	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Non-Injury, no intent classified"	"9"	197894	Not Applicable	Not Applicable	0.44%
"Total"	"2015"	"2015"	"Jul., 2015"	"2015/07"			216951	Not Applicable	Not Applicable	0.48%
	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Unintentional"	"1"	12803	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Suicide"	"2"	3912	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Homicide"	"3"	1650	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Undetermined "	"4"	429	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Legal Intervention / Operations of War"	"5"	59	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Non-Injury, no intent classified"	"9"	195551	Not Applicable	Not Applicable	0.44%
"Total"	"2015"	"2015"	"Aug., 2015"	"2015/08"			214404	Not Applicable	Not Applicable	0.48%
	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Unintentional"	"1"	12293	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Suicide"	"2"	3578	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Homicide"	"3"	1610	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Undetermined "	"4"	402	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Legal Intervention / Operations of War"	"5"	39	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Non-Injury, no intent classified"	"9"	191983	Not Applicable	Not Applicable	0.43%
"Total"	"2015"	"2015"	"Sep., 2015"	"2015/09"			209905	Not Applicable	Not Applicable	0.47%
	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Unintentional"	"1"	12845	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Suicide"	"2"	3688	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Homicide"	"3"	1486	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Undetermined "	"4"	415	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Legal Intervention / Operations of War"	"5"	52	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Non-Injury, no intent classified"	"9"	205049	Not Applicable	Not Applicable	0.46%
"Total"	"2015"	"2015"	"Oct., 2015"	"2015/10"			223535	Not Applicable	Not Applicable	0.50%
	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Unintentional"	"1"	12002	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Suicide"	"2"	3357	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Homicide"	"3"	1503	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Undetermined "	"4"	374	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Legal Intervention / Operations of War"	"5"	46	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Non-Injury, no intent classified"	"9"	202506	Not Applicable	Not Applicable	0.45%
"Total"	"2015"	"2015"	"Nov., 2015"	"2015/11"			219788	Not Applicable	Not Applicable	0.49%
	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Unintentional"	"1"	12389	Not Applicable	Not Applicable	0.03%
	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Suicide"	"2"	3469	Not Applicable	Not Applicable	0.01%
	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Homicide"	"3"	1568	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Undetermined "	"4"	356	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Legal Intervention / Operations of War"	"5"	51	Not Applicable	Not Applicable	0.00%
	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Non-Injury, no intent classified"	"9"	215902	Not Applicable	Not Applicable	0.48%
"Total"	"2015"	"2015"	"Dec., 2015"	"2015/12"			233735	Not Applicable	Not Applicable	0.52%
"Total"	"2015"	"2015"					2712630	Not Applicable	Not Applicable	6.04%
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Unintentional"	"1"	12559	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Suicide"	"2"	3720	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Homicide"	"3"	1499	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Undetermined "	"4"	441	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Legal Intervention / Operations of War"	"5"	48	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Non-Injury, no intent classified"	"9"	227556	Not Applicable	Not Applicable	0.51%
"Total"	"2016"	"2016"	"Jan., 2016"	"2016/01"			245823	Not Applicable	Not Applicable	0.55%
	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Unintentional"	"1"	12442	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Suicide"	"2"	3445	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Homicide"	"3"	1266	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Undetermined "	"4"	445	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Legal Intervention / Operations of War"	"5"	48	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Non-Injury, no intent classified"	"9"	212375	Not Applicable	Not Applicable	0.47%
"Total"	"2016"	"2016"	"Feb., 2016"	"2016/02"			230021	Not Applicable	Not Applicable	0.51%
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Unintentional"	"1"	13382	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Suicide"	"2"	3921	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Homicide"	"3"	1476	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Undetermined "	"4"	505	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Legal Intervention / Operations of War"	"5"	41	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Non-Injury, no intent classified"	"9"	224958	Not Applicable	Not Applicable	0.50%
"Total"	"2016"	"2016"	"Mar., 2016"	"2016/03"			244283	Not Applicable	Not Applicable	0.54%
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Unintentional"	"1"	12832	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Suicide"	"2"	3812	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Homicide"	"3"	1525	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Undetermined "	"4"	518	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Legal Intervention / Operations of War"	"5"	46	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Non-Injury, no intent classified"	"9"	208458	Not Applicable	Not Applicable	0.46%
"Total"	"2016"	"2016"	"Apr., 2016"	"2016/04"			227191	Not Applicable	Not Applicable	0.51%
	"2016"	"2016"	"May, 2016"	"2016/05"	"Unintentional"	"1"	13225	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"May, 2016"	"2016/05"	"Suicide"	"2"	3853	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"May, 2016"	"2016/05"	"Homicide"	"3"	1649	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"May, 2016"	"2016/05"	"Undetermined "	"4"	513	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"May, 2016"	"2016/05"	"Legal Intervention / Operations of War"	"5"	48	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"May, 2016"	"2016/05"	"Non-Injury, no intent classified"	"9"	205240	Not Applicable	Not Applicable	0.46%
"Total"	"2016"	"2016"	"May, 2016"	"2016/05"			224528	Not Applicable	Not Applicable	0.50%
	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Unintentional"	"1"	13289	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Suicide"	"2"	3726	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Homicide"	"3"	1657	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Undetermined "	"4"	514	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Legal Intervention / Operations of War"	"5"	56	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Non-Injury, no intent classified"	"9"	193809	Not Applicable	Not Applicable	0.43%
"Total"	"2016"	"2016"	"Jun., 2016"	"2016/06"			213051	Not Applicable	Not Applicable	0.47%
	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Unintentional"	"1"	14245	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Suicide"	"2"	4033	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Homicide"	"3"	1804	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Undetermined "	"4"	531	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Legal Intervention / Operations of War"	"5"	47	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Non-Injury, no intent classified"	"9"	199031	Not Applicable	Not Applicable	0.44%
"Total"	"2016"	"2016"	"Jul., 2016"	"2016/07"			219691	Not Applicable	Not Applicable	0.49%
	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Unintentional"	"1"	13827	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Suicide"	"2"	4042	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Homicide"	"3"	1804	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Undetermined "	"4"	482	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Legal Intervention / Operations of War"	"5"	52	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Non-Injury, no intent classified"	"9"	199704	Not Applicable	Not Applicable	0.44%
"Total"	"2016"	"2016"	"Aug., 2016"	"2016/08"			219911	Not Applicable	Not Applicable	0.49%
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Unintentional"	"1"	13495	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Suicide"	"2"	3720	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Homicide"	"3"	1675	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Undetermined "	"4"	440	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Legal Intervention / Operations of War"	"5"	36	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Non-Injury, no intent classified"	"9"	194944	Not Applicable	Not Applicable	0.43%
"Total"	"2016"	"2016"	"Sep., 2016"	"2016/09"			214310	Not Applicable	Not Applicable	0.48%
	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Unintentional"	"1"	14051	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Suicide"	"2"	3838	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Homicide"	"3"	1678	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Undetermined "	"4"	444	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Legal Intervention / Operations of War"	"5"	56	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Non-Injury, no intent classified"	"9"	208852	Not Applicable	Not Applicable	0.46%
"Total"	"2016"	"2016"	"Oct., 2016"	"2016/10"			228919	Not Applicable	Not Applicable	0.51%
	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Unintentional"	"1"	13664	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Suicide"	"2"	3458	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Homicide"	"3"	1720	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Undetermined "	"4"	416	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Legal Intervention / Operations of War"	"5"	45	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Non-Injury, no intent classified"	"9"	208010	Not Applicable	Not Applicable	0.46%
"Total"	"2016"	"2016"	"Nov., 2016"	"2016/11"			227313	Not Applicable	Not Applicable	0.51%
	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Unintentional"	"1"	14363	Not Applicable	Not Applicable	0.03%
	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Suicide"	"2"	3397	Not Applicable	Not Applicable	0.01%
	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Homicide"	"3"	1609	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Undetermined "	"4"	474	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Legal Intervention / Operations of War"	"5"	44	Not Applicable	Not Applicable	0.00%
	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Non-Injury, no intent classified"	"9"	229320	Not Applicable	Not Applicable	0.51%
"Total"	"2016"	"2016"	"Dec., 2016"	"2016/12"			249207	Not Applicable	Not Applicable	0.55%
"Total"	"2016"	"2016"					2744248	Not Applicable	Not Applicable	6.11%
